Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,773804,-,-,-,44.85,-93.46,0,263,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.4
Year,Month,Day,Hour,Minute,GHI,Dew Point,Temperature,Wind Direction,Wind Speed,Pressure
1998,10,26,12,30,0,8,8,175,0.6000000000000001,988
1998,10,26,13,30,12,8,8.8,2,0.6000000000000001,989
1998,10,26,14,30,64,8.5,10.600000000000001,14,0.5,989
1998,10,26,15,30,113,9.600000000000001,13,75,0.30000000000000004,989
1998,10,26,16,30,164,10.5,15.3,138,0.4,989
1998,10,26,17,30,264,10.8,17.2,159,0.8,989
1998,10,26,18,30,386,11,18.6,173,1.3,988
1998,10,26,19,30,409,11.100000000000001,19.5,182,1.7000000000000002,988
1998,10,26,20,30,275,11.200000000000001,19.6,180,1.5,988
1998,10,26,21,30,165,11.8,18.5,155,1,987
1998,10,26,22,30,72,12.9,16.400000000000002,128,0.9,987
1998,10,26,23,30,0,11.100000000000001,15.200000000000001,120,1.1,987
1998,10,27,0,30,0,10.700000000000001,13.600000000000001,138,1.2000000000000002,987
1998,10,27,1,30,0,10.9,13.3,155,1.4000000000000001,987
1998,10,27,2,30,0,11.100000000000001,13.4,168,1.5,987
1998,10,27,3,30,0,11.4,13.4,180,1.6,987
1998,10,27,4,30,0,11.9,13.3,192,1.7000000000000002,986
1998,10,27,5,30,0,12.600000000000001,13.200000000000001,197,1.5,986
1998,10,27,6,30,0,13.100000000000001,13.200000000000001,192,1.2000000000000002,985
1998,10,27,7,30,0,13,13,187,1,985
1998,10,27,8,30,0,13.100000000000001,13.100000000000001,187,0.8,984
1998,10,27,9,30,0,13.3,13.3,96,0.5,983
1998,10,27,10,30,0,13.200000000000001,13.200000000000001,3,0.6000000000000001,983
1998,10,27,11,30,0,12.8,12.8,4,1.1,983
1998,10,27,12,30,0,12.700000000000001,12.700000000000001,8,1.6,983
1998,10,27,13,30,21,12.600000000000001,13.100000000000001,7,2.3000000000000003,984
1998,10,27,14,30,63,12.9,13.9,182,2.6,984
1998,10,27,15,30,120,13.4,15.200000000000001,356,2.5,984
1998,10,27,16,30,195,14.200000000000001,17.1,351,2.7,984
1998,10,27,17,30,250,14.4,18.900000000000002,344,3,984
1998,10,27,18,30,262,14,19.900000000000002,336,3.5,983
1998,10,27,19,30,247,13.3,20.400000000000002,332,3.8000000000000003,983
1998,10,27,20,30,198,12.600000000000001,20.200000000000003,332,3.9000000000000004,983
1998,10,27,21,30,117,12.100000000000001,19.1,332,3.1,983
1998,10,27,22,30,37,11.9,16.3,332,2.1,984
1998,10,27,23,30,0,10.700000000000001,14.600000000000001,333,1.8,984
1998,10,28,0,30,0,9.600000000000001,12.600000000000001,338,1.8,985
1998,10,28,1,30,0,8.9,11.4,343,1.8,985
1998,10,28,2,30,0,8.200000000000001,10.3,349,1.8,986
1998,10,28,3,30,0,7.4,9.1,354,1.8,986
1998,10,28,4,30,0,6.4,8,358,1.7000000000000002,986
1998,10,28,5,30,0,5.4,7,180,1.6,986
1998,10,28,6,30,0,4.6000000000000005,6.2,2,1.5,986
1998,10,28,7,30,0,4.1000000000000005,5.5,5,1.3,986
1998,10,28,8,30,0,3.8000000000000003,4.9,10,1.2000000000000002,986
1998,10,28,9,30,0,3.6,4.2,19,1.1,986
1998,10,28,10,30,0,3.4000000000000004,3.7,29,1.1,986
1998,10,28,11,30,0,3.2,3.2,40,1.1,986
1998,10,28,12,30,0,3,3.3000000000000003,52,1.3,986
1998,10,28,13,30,87,3,4.9,63,1.9000000000000001,986
1998,10,28,14,30,247,3.5,7.5,69,2.2,986
1998,10,28,15,30,390,4.4,10.700000000000001,83,2,986
1998,10,28,16,30,494,4.4,14.100000000000001,107,2.4000000000000004,986
1998,10,28,17,30,545,1.9000000000000001,16.3,118,2.6,985
1998,10,28,18,30,543,0.5,17.2,111,2.7,984
1998,10,28,19,30,486,0.2,17.3,104,3,983
1998,10,28,20,30,378,0.30000000000000004,16.900000000000002,102,3.1,983
1998,10,28,21,30,232,1,15.200000000000001,101,2.5,983
1998,10,28,22,30,71,3.9000000000000004,12.3,99,1.8,982
1998,10,28,23,30,0,3.4000000000000004,10.600000000000001,99,1.8,982
1998,10,29,0,30,0,2.9000000000000004,9.600000000000001,99,2.3000000000000003,982
1998,10,29,1,30,0,2.6,8.8,102,2.4000000000000004,982
1998,10,29,2,30,0,2.6,8.1,112,2.5,983
1998,10,29,3,30,0,2.7,7.9,119,2.9000000000000004,983
1998,10,29,4,30,0,2.8000000000000003,8,118,3.4000000000000004,982
1998,10,29,5,30,0,3,8.3,115,3.8000000000000003,981
1998,10,29,6,30,0,3.3000000000000003,8.5,120,4,980
1998,10,29,7,30,0,3.8000000000000003,8.700000000000001,127,4.5,980
1998,10,29,8,30,0,4.6000000000000005,8.6,124,4.7,979
1998,10,29,9,30,0,5.5,8.3,121,4.7,979
1998,10,29,10,30,0,6,8.1,123,5,979
1998,10,29,11,30,0,6.2,8,125,5.2,978
1998,10,29,12,30,0,6.300000000000001,8,125,5.4,978
1998,10,29,13,30,71,6.6000000000000005,8.5,124,5.5,978
1998,10,29,14,30,41,7.1000000000000005,9.600000000000001,124,5.5,978
1998,10,29,15,30,54,7.800000000000001,11,126,5.7,977
1998,10,29,16,30,143,8.8,12.5,129,5.800000000000001,977
1998,10,29,17,30,104,9.9,13.8,132,5.800000000000001,976
1998,10,29,18,30,79,10.9,14.5,135,5.6000000000000005,976
1998,10,29,19,30,156,11.600000000000001,14.8,136,5.2,975
1998,10,29,20,30,82,12.100000000000001,14.700000000000001,136,4.7,975
1998,10,29,21,30,70,12.4,14.3,138,4.2,975
1998,10,29,22,30,13,12.5,13.5,144,3.6,976
1998,10,29,23,30,0,12.4,13,149,3.2,976
1998,10,30,0,30,0,12.200000000000001,12.200000000000001,172,2.1,977
1998,10,30,1,30,0,11.700000000000001,11.700000000000001,201,1.7000000000000002,977
1998,10,30,2,30,0,11.3,11.3,229,1.7000000000000002,978
1998,10,30,3,30,0,10.600000000000001,10.600000000000001,251,1.9000000000000001,978
1998,10,30,4,30,0,10.200000000000001,10.200000000000001,264,2.3000000000000003,979
1998,10,30,5,30,0,10,10,270,2.7,979
1998,10,30,6,30,0,9.600000000000001,9.700000000000001,274,3,980
1998,10,30,7,30,0,8.9,9.200000000000001,277,3.2,981
1998,10,30,8,30,0,8,8.6,279,3.2,981
1998,10,30,9,30,0,7.300000000000001,8,280,3.1,982
1998,10,30,10,30,0,6.6000000000000005,7.5,281,3,983
1998,10,30,11,30,0,6,7.1000000000000005,283,3.1,984
1998,10,30,12,30,0,5.4,6.800000000000001,288,3.2,985
1998,10,30,13,30,34,4.7,7.1000000000000005,293,3.4000000000000004,986
1998,10,30,14,30,39,4.4,8.200000000000001,301,3.8000000000000003,986
1998,10,30,15,30,104,4.2,9.600000000000001,309,4.2,987
1998,10,30,16,30,155,4.4,10.5,311,4.3,988
1998,10,30,17,30,198,4.5,10.9,309,4.4,988
1998,10,30,18,30,250,4.6000000000000005,11.100000000000001,310,4.5,988
1998,10,30,19,30,108,4.6000000000000005,11.200000000000001,314,4.4,988
1998,10,30,20,30,61,4.4,11.100000000000001,322,4.2,989
1998,10,30,21,30,29,4.2,10.5,328,3.5,989
1998,10,30,22,30,26,4.2,8.9,332,2.3000000000000003,990
1998,10,30,23,30,0,4.1000000000000005,7.7,334,1.6,990
1998,10,31,0,30,0,3.8000000000000003,6.5,339,1.7000000000000002,991
1998,10,31,1,30,0,3.7,6.300000000000001,341,2.1,992
1998,10,31,2,30,0,3.6,6.2,344,2.6,992
1998,10,31,3,30,0,3.6,5.9,348,2.6,992
1998,10,31,4,30,0,3.5,5.6000000000000005,350,2.6,992
1998,10,31,5,30,0,3.3000000000000003,5.2,350,2.4000000000000004,993
1998,10,31,6,30,0,3.1,4.6000000000000005,347,2.1,993
1998,10,31,7,30,0,2.9000000000000004,3.8000000000000003,344,1.7000000000000002,994
1998,10,31,8,30,0,2.6,3.3000000000000003,344,1.6,994
1998,10,31,9,30,0,2.4000000000000004,3,347,1.7000000000000002,994
1998,10,31,10,30,0,2.2,3,349,1.9000000000000001,994
1998,10,31,11,30,0,2.1,3.1,350,2.2,994
1998,10,31,12,30,0,2.1,3.1,352,2.2,995
1998,10,31,13,30,11,2.1,3.6,353,2.3000000000000003,995
1998,10,31,14,30,81,2.2,5,185,2.4000000000000004,995
1998,10,31,15,30,88,1.9000000000000001,6.6000000000000005,24,2.3000000000000003,995
1998,10,31,16,30,73,1.7000000000000002,7.9,31,2,995
1998,10,31,17,30,147,1.6,8.9,24,1.9000000000000001,994
1998,10,31,18,30,112,1.7000000000000002,9.600000000000001,19,2,994
1998,10,31,19,30,214,1.6,10,23,2.2,993
1998,10,31,20,30,125,1.5,10,25,2.1,993
1998,10,31,21,30,117,1.5,9.200000000000001,28,1.6,993
1998,10,31,22,30,59,2.6,7.300000000000001,34,1.1,993
1998,10,31,23,30,0,2.3000000000000003,6,36,0.9,993
2003,11,1,0,30,0,-4.3,0.6000000000000001,323,2.7,994
2003,11,1,1,30,0,-4.6000000000000005,-0.4,324,2.6,995
2003,11,1,2,30,0,-4.800000000000001,-1.2000000000000002,325,2.4000000000000004,996
2003,11,1,3,30,0,-5.1000000000000005,-1.8,327,2.2,996
2003,11,1,4,30,0,-5.4,-2.3000000000000003,331,2,996
2003,11,1,5,30,0,-5.7,-2.7,335,1.8,997
2003,11,1,6,30,0,-5.9,-3,338,1.6,997
2003,11,1,7,30,0,-6.1000000000000005,-3.2,338,1.4000000000000001,997
2003,11,1,8,30,0,-6.2,-3.4000000000000004,340,1.2000000000000002,997
2003,11,1,9,30,0,-6.300000000000001,-3.6,342,1,997
2003,11,1,10,30,0,-6.300000000000001,-3.8000000000000003,343,0.9,997
2003,11,1,11,30,0,-6.4,-3.9000000000000004,345,0.8,997
2003,11,1,12,30,0,-6.4,-3.7,177,0.8,997
2003,11,1,13,30,37,-6.300000000000001,-2.6,22,1,997
2003,11,1,14,30,154,-6.9,-0.7000000000000001,73,1.1,997
2003,11,1,15,30,287,-8.1,1,124,1.2000000000000002,996
2003,11,1,16,30,342,-8.3,2,143,1.4000000000000001,996
2003,11,1,17,30,356,-8,2.8000000000000003,150,1.6,995
2003,11,1,18,30,390,-7.800000000000001,3.1,151,1.8,994
2003,11,1,19,30,322,-7.5,2.8000000000000003,150,2,993
2003,11,1,20,30,226,-6.9,2.3000000000000003,151,2.2,993
2003,11,1,21,30,112,-6.2,1.8,154,2.2,992
2003,11,1,22,30,16,-5.300000000000001,1.1,157,2,992
2003,11,1,23,30,0,-4.2,0.7000000000000001,158,1.9000000000000001,991
2003,11,2,0,30,0,-3.4000000000000004,0.2,165,1.8,991
2003,11,2,1,30,0,-2.7,-0.1,170,1.4000000000000001,991
2003,11,2,2,30,0,-2.3000000000000003,-0.4,174,1.2000000000000002,991
2003,11,2,3,30,0,-2.1,-0.9,178,1.1,991
2003,11,2,4,30,0,-2.1,-1.3,188,0.9,990
2003,11,2,5,30,0,-2,-1.5,209,0.8,990
2003,11,2,6,30,0,-2,-1.7000000000000002,232,0.7000000000000001,990
2003,11,2,7,30,0,-2.1,-1.9000000000000001,253,0.7000000000000001,990
2003,11,2,8,30,0,-2.2,-1.9000000000000001,270,0.7000000000000001,989
2003,11,2,9,30,0,-2.4000000000000004,-1.8,282,0.7000000000000001,989
2003,11,2,10,30,0,-2.5,-1.6,291,0.7000000000000001,989
2003,11,2,11,30,0,-2.6,-1.5,296,0.8,990
2003,11,2,12,30,0,-2.7,-1.4000000000000001,301,0.8,990
2003,11,2,13,30,9,-2.7,-0.4,310,1.3,990
2003,11,2,14,30,67,-2.6,1.6,325,1.8,990
2003,11,2,15,30,54,-2.6,3.9000000000000004,331,1.7000000000000002,991
2003,11,2,16,30,147,-2.6,5.6000000000000005,324,1.2000000000000002,991
2003,11,2,17,30,348,-2.4000000000000004,6.7,316,1.4000000000000001,991
2003,11,2,18,30,316,-2.3000000000000003,7.4,313,1.8,990
2003,11,2,19,30,247,-2.4000000000000004,7.7,315,2.3000000000000003,990
2003,11,2,20,30,242,-2.7,7.4,319,2.6,990
2003,11,2,21,30,118,-3,6.5,323,2.2,990
2003,11,2,22,30,26,-2.7,4.4,329,1.5,990
2003,11,2,23,30,0,-2.4000000000000004,3,332,1.2000000000000002,991
2003,11,3,0,30,0,-3,1.8,339,1.5,992
2003,11,3,1,30,0,-3.7,0.8,343,1.7000000000000002,993
2003,11,3,2,30,0,-4.3,-0.2,348,1.8,993
2003,11,3,3,30,0,-4.9,-1.1,355,1.9000000000000001,993
2003,11,3,4,30,0,-5.300000000000001,-1.9000000000000001,182,2,993
2003,11,3,5,30,0,-5.5,-2.4000000000000004,7,2.3000000000000003,993
2003,11,3,6,30,0,-5.5,-2.7,11,3,993
2003,11,3,7,30,0,-5.5,-2.9000000000000004,19,3.3000000000000003,992
2003,11,3,8,30,0,-5.4,-2.9000000000000004,28,2.4000000000000004,993
2003,11,3,9,30,0,-5.300000000000001,-2.7,27,1.7000000000000002,995
2003,11,3,10,30,0,-5.1000000000000005,-2.4000000000000004,29,2.6,994
2003,11,3,11,30,0,-5.2,-2.4000000000000004,31,3.1,993
2003,11,3,12,30,0,-5,-2.4000000000000004,24,2.8000000000000003,993
2003,11,3,13,30,17,-4.800000000000001,-2.1,24,3.2,993
2003,11,3,14,30,17,-4.6000000000000005,-1.5,30,3.7,993
2003,11,3,15,30,72,-4.1000000000000005,-0.8,40,4,993
2003,11,3,16,30,146,-3.4000000000000004,0.1,53,4.2,992
2003,11,3,17,30,125,-2.6,0.9,60,4.4,991
2003,11,3,18,30,129,-1.9000000000000001,1.3,62,4.5,990
2003,11,3,19,30,130,-1.6,1.4000000000000001,63,4.7,990
2003,11,3,20,30,76,-1.4000000000000001,1.2000000000000002,64,4.800000000000001,989
2003,11,3,21,30,60,-1.2000000000000002,0.9,60,4.6000000000000005,988
2003,11,3,22,30,15,-1,0.5,55,4.5,988
2003,11,3,23,30,0,-1.1,0.30000000000000004,52,4.7,987
2003,11,4,0,30,0,-1.3,0.2,56,4.6000000000000005,987
2003,11,4,1,30,0,-1.3,0.1,59,4.7,987
2003,11,4,2,30,0,-1.4000000000000001,0,58,4.800000000000001,986
2003,11,4,3,30,0,-1.6,-0.1,59,4.800000000000001,986
2003,11,4,4,30,0,-1.8,-0.30000000000000004,62,4.800000000000001,985
2003,11,4,5,30,0,-2,-0.5,66,4.9,984
2003,11,4,6,30,0,-2.3000000000000003,-0.7000000000000001,68,4.9,983
2003,11,4,7,30,0,-2.5,-0.9,69,4.800000000000001,982
2003,11,4,8,30,0,-2.7,-1.1,66,4.4,981
2003,11,4,9,30,0,-2.9000000000000004,-1.3,60,3.6,980
2003,11,4,10,30,0,-3,-1.5,57,3.1,980
2003,11,4,11,30,0,-3.2,-1.6,58,2.7,980
2003,11,4,12,30,0,-3.2,-1.5,59,2.5,979
2003,11,4,13,30,19,-3.2,-0.8,55,2.3000000000000003,979
2003,11,4,14,30,199,-2.5,0.4,49,2.1,979
2003,11,4,15,30,340,-1.8,1.3,34,1.6,979
2003,11,4,16,30,143,-1.3,2,179,1.3,979
2003,11,4,17,30,146,-1.1,2.5,325,1.8,979
2003,11,4,18,30,172,-1,2.9000000000000004,312,2.7,978
2003,11,4,19,30,181,-1.1,3,310,3.3000000000000003,978
2003,11,4,20,30,335,-1.3,2.8000000000000003,310,3.6,979
2003,11,4,21,30,191,-1.6,2.3000000000000003,308,3.3000000000000003,979
2003,11,4,22,30,45,-1.8,0.9,302,2.7,980
2003,11,4,23,30,0,-2.5,0,298,2.4000000000000004,981
2003,11,5,0,30,0,-2.8000000000000003,-0.8,295,3.3000000000000003,982
2003,11,5,1,30,0,-3,-1.5,296,3.4000000000000004,983
2003,11,5,2,30,0,-3.3000000000000003,-2.2,297,3.4000000000000004,984
2003,11,5,3,30,0,-3.7,-2.6,298,3.5,984
2003,11,5,4,30,0,-3.9000000000000004,-2.8000000000000003,300,3.7,985
2003,11,5,5,30,0,-4.2,-3.2,301,3.6,985
2003,11,5,6,30,0,-4.800000000000001,-4,300,3.3000000000000003,986
2003,11,5,7,30,0,-5.6000000000000005,-4.800000000000001,298,3,986
2003,11,5,8,30,0,-6.2,-5.300000000000001,296,2.8000000000000003,987
2003,11,5,9,30,0,-6.6000000000000005,-5.300000000000001,296,2.6,988
2003,11,5,10,30,0,-6.7,-5.1000000000000005,297,2.4000000000000004,989
2003,11,5,11,30,0,-6.800000000000001,-4.6000000000000005,295,2.2,990
2003,11,5,12,30,0,-6.9,-4.2,290,2.2,991
2003,11,5,13,30,20,-7,-3.2,285,2.5,991
2003,11,5,14,30,14,-6.5,-1.7000000000000002,282,3.1,992
2003,11,5,15,30,84,-6.4,-0.6000000000000001,280,3.5,992
2003,11,5,16,30,183,-6.300000000000001,0.1,277,3.8000000000000003,992
2003,11,5,17,30,242,-6.1000000000000005,0.7000000000000001,274,3.9000000000000004,992
2003,11,5,18,30,209,-6.1000000000000005,1,273,4.1000000000000005,992
2003,11,5,19,30,191,-6.300000000000001,1.1,272,4.2,992
2003,11,5,20,30,128,-6.7,0.5,274,4.1000000000000005,991
2003,11,5,21,30,193,-7.5,-0.7000000000000001,276,3.7,992
2003,11,5,22,30,34,-8.700000000000001,-2.6,277,3,992
2003,11,5,23,30,0,-10.100000000000001,-3.7,277,2.6,993
2003,11,6,0,30,0,-10.9,-5.1000000000000005,272,2.5,994
2003,11,6,1,30,0,-11.600000000000001,-6.1000000000000005,269,2.5,995
2003,11,6,2,30,0,-12.100000000000001,-7.1000000000000005,266,2.4000000000000004,995
2003,11,6,3,30,0,-12.600000000000001,-8,263,2.4000000000000004,995
2003,11,6,4,30,0,-13,-8.6,262,2.4000000000000004,995
2003,11,6,5,30,0,-13.3,-9,262,2.3000000000000003,996
2003,11,6,6,30,0,-13.5,-9.3,263,2.2,996
2003,11,6,7,30,0,-13.600000000000001,-9.4,263,2.1,996
2003,11,6,8,30,0,-13.600000000000001,-9.600000000000001,257,2.1,996
2003,11,6,9,30,0,-13.700000000000001,-9.8,248,2.2,996
2003,11,6,10,30,0,-13.8,-10,239,2.4000000000000004,996
2003,11,6,11,30,0,-13.9,-10.100000000000001,232,2.5,996
2003,11,6,12,30,0,-14,-10,226,2.7,996
2003,11,6,13,30,61,-14.100000000000001,-8.6,226,3.1,996
2003,11,6,14,30,221,-13.4,-5.6000000000000005,232,3.9000000000000004,996
2003,11,6,15,30,367,-12.200000000000001,-2.7,240,4.6000000000000005,995
2003,11,6,16,30,475,-11.3,-0.5,246,5,995
2003,11,6,17,30,531,-9.9,1.1,250,5.4,994
2003,11,6,18,30,527,-8.700000000000001,2.1,253,5.7,993
2003,11,6,19,30,466,-7.7,2.4000000000000004,257,5.800000000000001,992
2003,11,6,20,30,349,-7,2.2,262,5.7,992
2003,11,6,21,30,198,-6.6000000000000005,1.2000000000000002,268,5.2,991
2003,11,6,22,30,45,-6.9,-0.7000000000000001,274,4.3,992
2003,11,6,23,30,0,-8.1,-2,276,3.9000000000000004,992
2003,11,7,0,30,0,-9,-3.8000000000000003,275,3.5,993
2003,11,7,1,30,0,-9.5,-4.6000000000000005,269,3.3000000000000003,993
2003,11,7,2,30,0,-9.700000000000001,-5.1000000000000005,260,3.2,993
2003,11,7,3,30,0,-9.8,-5.4,252,3.2,993
2003,11,7,4,30,0,-9.8,-5.6000000000000005,251,3.2,993
2003,11,7,5,30,0,-9.8,-5.6000000000000005,257,3.2,993
2003,11,7,6,30,0,-10,-5.7,265,3.2,993
2003,11,7,7,30,0,-10.100000000000001,-5.9,272,3,993
2003,11,7,8,30,0,-10.3,-6.1000000000000005,282,3.1,993
2003,11,7,9,30,0,-10.3,-6.300000000000001,295,3.3000000000000003,994
2003,11,7,10,30,0,-10.4,-6.300000000000001,310,3.8000000000000003,995
2003,11,7,11,30,0,-11,-6.6000000000000005,319,4.1000000000000005,996
2003,11,7,12,30,0,-12.100000000000001,-7.4,324,4.2,997
2003,11,7,13,30,56,-13.4,-7.6000000000000005,328,4.2,998
2003,11,7,14,30,212,-14.100000000000001,-6.9,332,4.5,999
2003,11,7,15,30,357,-15.3,-6.1000000000000005,333,4.7,1000
2003,11,7,16,30,462,-16,-5.4,332,4.800000000000001,1000
2003,11,7,17,30,516,-16.3,-4.9,332,4.800000000000001,1000
2003,11,7,18,30,514,-16.5,-4.6000000000000005,332,4.800000000000001,1000
2003,11,7,19,30,455,-16.900000000000002,-4.6000000000000005,334,4.6000000000000005,1000
2003,11,7,20,30,345,-17.2,-5,336,4.2,1001
2003,11,7,21,30,198,-17.5,-6,339,3.6,1001
2003,11,7,22,30,45,-18.400000000000002,-7.6000000000000005,342,3.1,1002
2003,11,7,23,30,0,-19.8,-8.5,343,2.8000000000000003,1002
2003,11,8,0,30,0,-19.900000000000002,-9.1,349,2.6,1003
2003,11,8,1,30,0,-19.900000000000002,-9.4,354,2.4000000000000004,1004
2003,11,8,2,30,0,-19.700000000000003,-9.700000000000001,181,2.2,1004
2003,11,8,3,30,0,-19.5,-10,8,2.1,1005
2003,11,8,4,30,0,-19.1,-9.9,17,2.1,1005
2003,11,8,5,30,0,-19,-9.600000000000001,29,2,1005
2003,11,8,6,30,0,-18.900000000000002,-9.3,39,2,1005
2003,11,8,7,30,0,-18.8,-9.3,46,1.9000000000000001,1005
2003,11,8,8,30,0,-18.6,-9.200000000000001,53,1.7000000000000002,1006
2003,11,8,9,30,0,-18.3,-9.200000000000001,60,1.4000000000000001,1006
2003,11,8,10,30,0,-18,-9.200000000000001,68,1.1,1006
2003,11,8,11,30,0,-17.7,-9.4,75,0.8,1006
2003,11,8,12,30,0,-16.2,-9.8,86,0.6000000000000001,1007
2003,11,8,13,30,22,-16.1,-9.3,110,0.9,1007
2003,11,8,14,30,202,-16.900000000000002,-7.6000000000000005,141,1.2000000000000002,1007
2003,11,8,15,30,344,-16.7,-5.9,159,1.3,1007
2003,11,8,16,30,448,-16.6,-4.4,160,1.3,1007
2003,11,8,17,30,506,-16.3,-3.1,157,1.3,1007
2003,11,8,18,30,503,-15.700000000000001,-2.1,157,1.3,1006
2003,11,8,19,30,445,-15.100000000000001,-1.5,157,1.4000000000000001,1006
2003,11,8,20,30,336,-14.600000000000001,-1.4000000000000001,159,1.5,1005
2003,11,8,21,30,191,-13.8,-2,160,1.4000000000000001,1005
2003,11,8,22,30,40,-13.100000000000001,-3.9000000000000004,157,1.1,1005
2003,11,8,23,30,0,-12.700000000000001,-5.1000000000000005,154,1,1005
2003,11,9,0,30,0,-13.5,-6.300000000000001,157,1.4000000000000001,1004
2003,11,9,1,30,0,-14,-6.7,162,1.7000000000000002,1004
2003,11,9,2,30,0,-14.100000000000001,-6.9,168,1.9000000000000001,1004
2003,11,9,3,30,0,-13.9,-7.1000000000000005,172,2.2,1004
2003,11,9,4,30,0,-13.600000000000001,-7.2,176,2.4000000000000004,1004
2003,11,9,5,30,0,-13.4,-7.4,179,2.5,1004
2003,11,9,6,30,0,-13.3,-7.7,182,2.6,1003
2003,11,9,7,30,0,-13.200000000000001,-7.800000000000001,183,2.6,1003
2003,11,9,8,30,0,-13.100000000000001,-8,183,2.7,1003
2003,11,9,9,30,0,-13,-8.200000000000001,184,2.7,1002
2003,11,9,10,30,0,-12.9,-8.4,183,2.7,1002
2003,11,9,11,30,0,-12.8,-8.6,183,2.8000000000000003,1001
2003,11,9,12,30,0,-12.700000000000001,-8.6,182,3,1001
2003,11,9,13,30,47,-12.600000000000001,-7.5,180,3.4000000000000004,1001
2003,11,9,14,30,196,-11.8,-5.1000000000000005,178,3.9000000000000004,1000
2003,11,9,15,30,331,-10.700000000000001,-1.7000000000000002,183,4.5,1000
2003,11,9,16,30,430,-10.3,1.6,191,5.300000000000001,999
2003,11,9,17,30,478,-9.3,4,194,5.5,997
2003,11,9,18,30,482,-8.1,5.4,196,5.6000000000000005,996
2003,11,9,19,30,421,-6.9,6,196,5.4,995
2003,11,9,20,30,314,-5.7,5.9,196,4.9,994
2003,11,9,21,30,172,-4.5,4.6000000000000005,193,4.1000000000000005,993
2003,11,9,22,30,32,-3.7,2.9000000000000004,189,3.7,993
2003,11,9,23,30,0,-3.4000000000000004,2.1,187,3.6,992
2003,11,10,0,30,0,-3.1,1.4000000000000001,184,3.8000000000000003,992
2003,11,10,1,30,0,-3,0.9,183,3.6,992
2003,11,10,2,30,0,-3,0.4,182,3.5,992
2003,11,10,3,30,0,-3.2,0.1,180,3.5,991
2003,11,10,4,30,0,-3.3000000000000003,-0.1,177,3.5,991
2003,11,10,5,30,0,-3.5,-0.2,176,3.6,990
2003,11,10,6,30,0,-3.7,-0.30000000000000004,174,3.5,990
2003,11,10,7,30,0,-3.8000000000000003,-0.5,173,3.4000000000000004,990
2003,11,10,8,30,0,-4,-0.5,172,3.4000000000000004,989
2003,11,10,9,30,0,-4,-0.30000000000000004,173,3.3000000000000003,988
2003,11,10,10,30,0,-4,0,175,3.4000000000000004,988
2003,11,10,11,30,0,-3.8000000000000003,0.2,175,3.5,987
2003,11,10,12,30,0,-3.6,0.6000000000000001,176,3.7,986
2003,11,10,13,30,12,-3.2,1.5,179,4.1000000000000005,986
2003,11,10,14,30,8,-2.3000000000000003,2.2,179,4.1000000000000005,985
2003,11,10,15,30,157,-1.4000000000000001,2.6,176,4,985
2003,11,10,16,30,63,-0.7000000000000001,2.9000000000000004,170,3.9000000000000004,984
2003,11,10,17,30,108,-0.2,3.3000000000000003,168,3.8000000000000003,983
2003,11,10,18,30,25,0.30000000000000004,3.5,170,3.9000000000000004,982
2003,11,10,19,30,98,0.7000000000000001,3.6,170,3.8000000000000003,980
2003,11,10,20,30,17,1,3.5,169,3.6,980
2003,11,10,21,30,8,1.2000000000000002,3.1,166,3.4000000000000004,979
2003,11,10,22,30,3,1.2000000000000002,2.7,166,3.2,979
2003,11,10,23,30,0,1.2000000000000002,2.4000000000000004,168,3.1,978
2003,11,11,0,30,0,1.3,2.3000000000000003,180,3.2,978
2003,11,11,1,30,0,1.6,2.1,186,2.9000000000000004,978
2003,11,11,2,30,0,1.7000000000000002,1.7000000000000002,192,2.5,978
2003,11,11,3,30,0,1.5,1.5,201,2.4000000000000004,977
2003,11,11,4,30,0,1.3,1.3,213,2.5,977
2003,11,11,5,30,0,1.1,1.1,227,2.5,976
2003,11,11,6,30,0,0.8,0.8,238,2.4000000000000004,976
2003,11,11,7,30,0,0.4,0.6000000000000001,245,2.4000000000000004,976
2003,11,11,8,30,0,0.2,0.5,250,2.4000000000000004,976
2003,11,11,9,30,0,0.2,0.4,253,2.3000000000000003,976
2003,11,11,10,30,0,-0.1,0.1,250,2.2,976
2003,11,11,11,30,0,-0.30000000000000004,-0.2,245,2.5,976
